74.8022842,0.022359146,0.002223046
75.844986,0.0214117,0.002170931
76.9022217,0.020483812,0.002122992
77.9741974,0.019579459,0.002076046
79.0611115,0.018689716,0.00203114
80.1631851,0.017810948,0.001990006
81.2806168,0.016952109,0.001947983
82.4136276,0.016106308,0.001906398
83.5624237,0.015275569,0.001862856
84.7272415,0.014444635,0.001813328
85.9082947,0.013616828,0.001765433
87.1058121,0.012791497,0.001716761
88.320015,0.011965375,0.001668109
89.5511475,0.01113526,0.001620366
90.7994385,0.010298545,0.001573787
92.0651398,0.009452541,0.00152849
93.3484802,0.008585346,0.001484484
94.649704,0.007693705,0.001443333
95.9690704,0.006775299,0.00140358
97.3068314,0.005829919,0.001364943
98.6632385,0.004839343,0.001332746
100.038544,0.003776526,0.001291728
101.433029,0.002610797,0.001256326
102.846954,0.001343507,0.001222332
104.280579,-8.22E-05,0.001190263
105.734192,-0.001734673,0.001153183
107.208076,-0.00378747,0.001132567
108.702492,-0.00642856,0.001139631
110.217751,-0.010438398,0.001206553
111.754128,-0.021125335,0.002284951
113.311913,-0.020505428,0.026862739
114.891418,-0.010010427,0.019654842
116.492943,-0.010937203,0.021083141
118.116798,-0.009530616,0.028963406
119.763275,-0.004593912,0.028549571
121.432716,-0.002514093,0.03072927
123.125427,0.00161077,0.030462304
124.841721,0.004421549,0.033980448
126.581955,0.014080309,0.035103314
128.346436,0.020872612,0.02647803
130.135513,0.02032458,0.018917015
131.949539,0.016982755,0.014868186
133.788834,0.014444644,0.013965949
135.653778,0.013362817,0.013600197
137.544724,0.012844183,0.013035294
139.462021,0.012122527,0.012442696
141.406052,0.011517613,0.012340235
143.377167,0.011347558,0.012109998
145.375778,0.01115705,0.011695206
147.402222,0.01083138,0.011430174
149.45694,0.010679134,0.01131099
151.540268,0.010607595,0.011052152
153.652664,0.010465836,0.010894418
155.794495,0.010438965,0.010873002
157.966202,0.010684529,0.010871417
160.168167,0.011088806,0.010604593
162.400818,0.011545903,0.010077336
164.664597,0.01178077,0.009180383
166.95993,0.011667539,0.008355916
169.287262,0.011300044,0.00767224
171.647034,0.010951596,0.007265646
174.039703,0.010693038,0.006840913
176.465729,0.010493748,0.006470262
178.925552,0.01018776,0.006014173
181.419678,0.009789672,0.005763249
183.948563,0.009498371,0.005523368
186.512726,0.009259888,0.005322663
189.112595,0.008993641,0.0051402
191.748734,0.008808948,0.004983322
194.4216,0.008648601,0.004773569
197.131729,0.008436793,0.00459556
199.879639,0.008247445,0.004439581
202.665863,0.008066513,0.00429471
205.490906,0.007942907,0.004150779
208.355347,0.007802095,0.003968163
211.259705,0.007659602,0.003795103
214.204544,0.007500666,0.003613783
217.190445,0.007351293,0.003456359
220.217957,0.00718211,0.00329285
223.287674,0.007037449,0.003151546
226.400192,0.006909976,0.003021769
229.556091,0.006775628,0.002838462
232.755981,0.006620565,0.0026632
236.000458,0.006421682,0.002521937
239.290176,0.006246774,0.002405125
242.625763,0.006075265,0.002292156
246.007828,0.005901383,0.00219044
249.437057,0.005760834,0.00214537
252.914062,0.005671838,0.002032361
256.439545,0.005508305,0.001932028
260.01416,0.005375091,0.001836667
263.638641,0.005241852,0.001745991
267.313599,0.005109915,0.001659797
271.039825,0.00497991,0.001577856
274.817963,0.004852091,0.00149996
278.648773,0.004726608,0.00142591
282.53299,0.004603555,0.001355518
286.471375,0.004482999,0.001288604
290.4646,0.004364946,0.001224994
294.513519,0.004249378,0.001164514
298.618896,0.004136379,0.001107027
302.781494,0.004025911,0.001052374
307.002106,0.003917956,0.001000422
311.281525,0.003812482,0.000951038
315.620605,0.003709448,0.000904187
320.020203,0.003608851,0.000860134
324.48111,0.00351101,0.000818218
329.004181,0.003415701,0.000778355
333.590363,0.003322852,0.00074043
338.240417,0.003232407,0.000704352
342.955322,0.003144311,0.000670032
347.735901,0.003058512,0.000637384
352.58316,0.002974959,0.000606329
357.497986,0.002893602,0.000576785
362.481323,0.0028144,0.00054868
367.534119,0.002737318,0.000521946
372.657349,0.002662287,0.000496514
377.85199,0.002589382,0.000472321
383.119019,0.002518631,0.000449307
388.459473,0.002449869,0.000427347
393.87439,0.002382924,0.000405885
399.364807,0.00231763,0.000385501
404.931732,0.00225388,0.000365807
410.576233,0.002191701,0.000347031
416.299469,0.002131074,0.000329218
422.102448,0.002071969,0.000312319
427.986359,0.002014374,0.000296287
433.95224,0.001958303,0.00028108
440.001282,0.001903711,0.000266652
446.134674,0.001850583,0.000252965
452.353577,0.001798888,0.00023998
458.659119,0.001748595,0.000227662
465.052582,0.001699671,0.000215976
471.535156,0.001652083,0.000204891
478.108093,0.001605803,0.000194373
484.772644,0.001560795,0.000184397
491.530151,0.00151703,0.000174931
498.381775,0.001474478,0.000165952
505.328979,0.001433107,0.000157434
512.372986,0.001392889,0.000149353
519.515198,0.001353793,0.000141687
526.756958,0.001315791,0.000134414
534.09967,0.001278854,0.000127515
541.544739,0.001242958,0.000120969
549.093506,0.001208079,0.00011476
556.74762,0.001174207,0.00010887
564.508362,0.001141289,0.000103238
572.377319,0.00110927,9.78E-05
580.355957,0.00107813,9.27E-05
588.445801,0.001047854,8.79E-05
596.648438,0.001018417,8.33E-05
604.965332,0.000989806,7.89E-05
613.398315,0.000962001,7.48E-05
621.948669,0.000934991,7.09E-05
630.618347,0.000908756,6.72E-05
639.408813,0.00088327,6.37E-05
648.321838,0.000858486,6.02E-05
657.35907,0.000834356,5.69E-05
666.522278,0.000810808,5.38E-05
675.813293,0.000787863,5.10E-05
685.233704,0.000765616,4.84E-05
694.785522,0.00074409,4.59E-05
704.470398,0.000723233,4.36E-05
714.290344,0.000702977,4.13E-05
724.247192,0.000683273,3.91E-05
734.342834,0.000664108,3.71E-05
744.579163,0.000645478,3.51E-05
754.958191,0.000627368,3.32E-05
765.481934,0.000609765,3.15E-05
776.152344,0.000592655,2.98E-05
786.971436,0.000576029,2.82E-05
797.941406,0.00055987,2.67E-05
809.06427,0.000544168,2.53E-05
820.342224,0.00052891,2.39E-05
831.777283,0.000514083,2.26E-05
843.371826,0.000499674,2.14E-05
855.127991,0.000485672,2.03E-05
867.047974,0.000472067,1.92E-05
879.134155,0.000458844,1.82E-05
891.388855,0.000445996,1.72E-05
903.814331,0.000433513,1.63E-05
916.413025,0.000421387,1.54E-05
929.187317,0.000409606,1.46E-05
942.139648,0.000398157,1.39E-05
955.272583,0.000387032,1.31E-05
968.588562,0.000376217,1.24E-05
982.09021,0.000365707,1.17E-05
995.779968,0.000355494,1.11E-05
1009.66058,0.000345568,1.05E-05
1023.7348,0.000335922,9.95E-06
1038.005,0.000326548,9.42E-06
1052.47424,0.000317437,8.91E-06
1067.14514,0.000308584,8.44E-06
1082.02051,0.00029998,7.98E-06
1097.10339,0.000291618,7.56E-06
1112.39636,0.000283493,7.15E-06
1127.90259,0.000275596,6.77E-06
1143.62488,0.000267921,6.41E-06
1159.56641,0.000260462,6.06E-06
1175.73022,0.000253212,5.74E-06
1192.11926,0.000246167,5.43E-06
1208.73682,0.00023932,5.14E-06
1225.58594,0.000232665,4.86E-06
1242.66992,0.000226197,4.60E-06
1259.99194,0.000219911,4.36E-06
1277.55554,0.000213801,4.12E-06
1295.36401,0.000207863,3.90E-06
1313.42078,0.000202091,3.69E-06
1331.72913,0.000196482,3.49E-06
1350.29272,0.000191029,3.31E-06
1369.11511,0.00018573,3.13E-06
1388.19983,0.000180579,2.96E-06
1407.55054,0.000175572,2.80E-06
1427.17102,0.000170705,2.65E-06
1447.06506,0.000165975,2.51E-06
1467.23621,0.000161377,2.38E-06
1487.68884,0.000156907,2.25E-06
1508.42639,0.000152564,2.13E-06
1529.453,0.000148341,2.01E-06
1550.77271,0.000144236,1.90E-06
1572.38977,0.000140245,1.80E-06
1594.30786,0.000136365,1.70E-06
1616.53174,0.000132594,1.61E-06
1639.06531,0.000128927,1.52E-06
1661.91296,0.000125363,1.44E-06
1685.0791,0.000121897,1.36E-06
1708.56824,0.000118529,1.29E-06
1732.38477,0.000115254,1.22E-06
1756.53333,0.00011207,1.15E-06
1781.01831,0.000108974,1.09E-06
1805.84485,0.000105965,1.03E-06
1831.01721,0.00010304,9.72E-07
1856.54065,0.000100196,9.19E-07
1882.41992,9.74E-05,8.69E-07
1908.65979,9.47E-05,8.22E-07
1935.2655,9.21E-05,7.77E-07
1962.24194,8.96E-05,7.35E-07
1989.59473,8.71E-05,6.95E-07
2017.32861,8.47E-05,6.57E-07
2045.44897,8.24E-05,6.21E-07
2073.96143,8.01E-05,5.87E-07
2102.87134,7.79E-05,5.54E-07
2132.18433,7.58E-05,5.23E-07
2161.90576,7.37E-05,4.95E-07
2192.0415,7.16E-05,4.67E-07
2222.59741,6.97E-05,4.41E-07
2253.57935,6.78E-05,4.17E-07
2284.99292,6.59E-05,3.94E-07
2316.84448,6.41E-05,3.72E-07
2349.13989,6.23E-05,3.52E-07
2381.8855,6.06E-05,3.32E-07
2415.08789,5.89E-05,3.14E-07
2448.75293,5.73E-05,2.97E-07
2482.88721,5.57E-05,2.80E-07
2517.49707,5.42E-05,2.65E-07
2552.58984,5.27E-05,2.50E-07
2588.17163,5.13E-05,2.36E-07
2624.24927,4.98E-05,2.23E-07
2660.82983,4.85E-05,2.11E-07
2697.92041,4.71E-05,1.99E-07
2735.52783,4.59E-05,1.88E-07
2773.65967,4.46E-05,1.78E-07
2812.323,4.34E-05,1.68E-07
2851.52539,4.22E-05,1.59E-07
2891.27393,4.10E-05,1.50E-07
2931.57666,3.99E-05,1.42E-07
2972.44141,3.88E-05,1.34E-07
3013.87549,3.77E-05,1.27E-07
3055.88745,3.67E-05,1.20E-07
3098.48486,3.57E-05,1.13E-07
3141.67603,3.47E-05,1.07E-07
3185.46924,3.38E-05,1.01E-07
3229.8728,3.28E-05,9.50E-08
3274.89575,3.19E-05,8.97E-08
3320.54614,3.11E-05,8.47E-08
3366.83252,3.02E-05,8.00E-08
3413.7644,2.94E-05,7.55E-08
3461.35059,2.86E-05,7.13E-08
3509.59961,2.78E-05,6.73E-08
3558.52148,2.70E-05,6.36E-08
3608.12549,2.63E-05,6.00E-08
3658.4209,2.56E-05,5.67E-08
3709.41724,2.49E-05,5.35E-08
3761.12451,2.42E-05,5.06E-08
3813.55249,2.35E-05,4.77E-08
3866.71143,2.29E-05,4.51E-08
3920.61133,2.22E-05,4.26E-08
3975.26221,2.16E-05,4.02E-08
4030.67554,2.10E-05,3.80E-08
4086.86084,2.05E-05,3.59E-08
4143.82959,1.99E-05,3.39E-08
4201.59229,1.94E-05,3.20E-08
4260.16016,1.88E-05,3.02E-08
4319.54443,1.83E-05,2.85E-08
4379.75635,1.78E-05,2.69E-08
4440.80811,1.73E-05,2.54E-08
4502.71045,1.69E-05,2.40E-08
4565.47559,1.64E-05,2.26E-08
4629.11572,1.59E-05,2.14E-08
4693.64355,1.55E-05,2.02E-08
4759.07031,1.51E-05,1.91E-08
4825.40918,1.47E-05,1.80E-08
4892.67285,1.43E-05,1.70E-08
4960.87402,1.39E-05,1.61E-08
5030.02588,1.35E-05,1.52E-08
5100.14209,1.31E-05,1.43E-08
5171.23486,1.28E-05,1.35E-08
5243.31885,1.24E-05,1.28E-08
5316.4082,1.21E-05,1.21E-08
5390.51611,1.17E-05,1.14E-08
5465.65723,1.14E-05,1.08E-08
5541.84521,1.11E-05,1.02E-08
5619.09521,1.08E-05,9.62E-09
5697.42285,1.05E-05,9.08E-09
5776.8418,1.02E-05,8.58E-09
5857.36768,9.95E-06,8.11E-09
5939.01611,9.67E-06,7.67E-09
6021.80273,9.41E-06,7.24E-09
6105.74316,9.15E-06,6.85E-09
6190.85449,8.90E-06,6.47E-09
6277.15186,8.66E-06,6.12E-09
6364.65137,8.42E-06,5.79E-09
6453.37158,8.19E-06,5.47E-09
6543.32812,7.97E-06,5.17E-09
6634.53809,7.75E-06,4.89E-09
6727.02051,7.54E-06,4.63E-09
6820.7915,7.33E-06,4.38E-09
6915.86914,7.13E-06,4.14E-09
7012.27295,6.93E-06,3.92E-09
7110.02002,6.75E-06,3.71E-09
7209.12988,6.56E-06,3.51E-09
7309.62109,6.38E-06,3.32E-09
7411.51318,6.21E-06,3.15E-09
7514.82617,6.04E-06,2.98E-09
7619.57861,5.87E-06,2.82E-09
7725.79102,5.71E-06,2.67E-09
7833.48438,5.56E-06,2.53E-09
7942.67969,5.40E-06,2.40E-09
8053.396,5.26E-06,2.28E-09
8165.65625,5.11E-06,2.16E-09
8279.48047,4.97E-06,2.05E-09
8394.89258,4.84E-06,1.94E-09
8511.91211,4.70E-06,1.85E-09
8630.56348,4.58E-06,1.75E-09
8750.86914,4.45E-06,1.66E-09
8872.85156,4.33E-06,1.58E-09
8996.53418,4.21E-06,1.50E-09
9121.94141,4.10E-06,1.43E-09
9249.0957,3.98E-06,1.36E-09
9378.02344,3.87E-06,1.29E-09
9508.74805,3.77E-06,1.23E-09
9641.29492,3.67E-06,1.17E-09
9775.68848,3.57E-06,1.11E-09
9911.95703,3.47E-06,1.06E-09
10050.125,3.37E-06,1.01E-09
10190.2178,3.28E-06,9.63E-10
10332.2637,3.19E-06,9.19E-10
10476.29,3.10E-06,8.77E-10
10622.3232,3.02E-06,8.37E-10
10770.3926,2.94E-06,7.99E-10
10920.5264,2.86E-06,7.64E-10
11072.7529,2.78E-06,7.30E-10
11227.1006,2.70E-06,6.98E-10
11383.6006,2.63E-06,6.68E-10
11542.2822,2.56E-06,6.40E-10
11703.1748,2.49E-06,6.13E-10
11866.3105,2.42E-06,5.87E-10
12031.7207,2.35E-06,5.63E-10
12199.4365,2.29E-06,5.40E-10
12369.4902,2.23E-06,5.19E-10
12541.9141,2.17E-06,4.98E-10
12716.7412,2.11E-06,4.79E-10
12894.0059,2.05E-06,4.60E-10
13073.7412,1.99E-06,4.43E-10
13255.9824,1.94E-06,4.26E-10
13440.7637,1.89E-06,4.10E-10
13628.1211,1.83E-06,3.96E-10
13818.0889,1.78E-06,3.82E-10
14010.7061,1.74E-06,3.68E-10
14206.0068,1.69E-06,3.55E-10
14404.0312,1.64E-06,3.43E-10
14604.8164,1.60E-06,3.32E-10
14808.3994,1.55E-06,3.21E-10
15014.8203,1.51E-06,3.11E-10
15224.1182,1.47E-06,3.01E-10
15436.335,1.43E-06,2.91E-10
15651.5098,1.39E-06,2.82E-10
15869.6816,1.35E-06,2.73E-10
16090.8965,1.32E-06,2.65E-10
16315.1953,1.28E-06,2.57E-10
16542.6191,1.24E-06,2.50E-10
16773.2148,1.21E-06,2.43E-10
17007.0254,1.18E-06,2.36E-10
17244.0938,1.15E-06,2.29E-10
17484.4668,1.11E-06,2.23E-10
17728.1914,1.08E-06,2.17E-10
17975.3125,1.05E-06,2.11E-10
18225.8789,1.03E-06,2.06E-10
18479.9375,9.97E-07,2.01E-10
18737.5371,9.70E-07,1.96E-10
18998.7285,9.44E-07,1.91E-10
19263.5605,9.18E-07,1.86E-10
19532.084,8.93E-07,1.82E-10
19804.3516,8.68E-07,1.78E-10
20080.4141,8.45E-07,1.74E-10
20360.3223,8.22E-07,1.70E-10
20644.1348,7.99E-07,1.66E-10
20931.9023,7.77E-07,1.62E-10
21223.6816,7.56E-07,1.58E-10
21519.5293,7.35E-07,1.55E-10
21819.5,7.15E-07,1.52E-10
22123.6523,6.96E-07,1.48E-10
22432.0449,6.77E-07,1.45E-10
22744.7324,6.58E-07,1.42E-10
23061.7832,6.40E-07,1.39E-10
23383.252,6.23E-07,1.37E-10
23709.2012,6.06E-07,1.34E-10
24039.6953,5.89E-07,1.31E-10
24374.7949,5.73E-07,1.29E-10
24714.5664,5.58E-07,1.26E-10
25059.0742,5.42E-07,1.24E-10
25408.3848,5.27E-07,1.22E-10
25762.5645,5.13E-07,1.19E-10
26121.6797,4.99E-07,1.17E-10
26485.8008,4.85E-07,1.15E-10
26855,4.72E-07,1.13E-10
27229.3438,4.59E-07,1.11E-10
27608.9062,4.47E-07,1.09E-10
27993.7598,4.35E-07,1.07E-10
28383.9766,4.23E-07,1.05E-10
28779.6348,4.11E-07,1.04E-10
29180.8066,4.00E-07,1.02E-10
29587.5723,3.89E-07,1.00E-10
30000.0059,3.78E-07,9.86E-11
